id,marca,modelo,ano,cor,quilometragem,preco,combustivel,cambio,placa,chassi,disponivel,data_cadastro,padrao_placa
e8ad57c8-b6bd-45af-8584-fc9ac366ee08,Volkswagen,Gol,2024,Preto,157198,41800.0,Elétrico,Automático,ADC-6X72,60686064452EJCEJS,Não,2025-01-04,Inválido
2902d2a9-1359-425f-a1cd-f0996db2d71e,Toyota,Yaris,2015,Prata,11775,42500.0,Gasolina,Automático,NQV-3A82,31637228189MDABRA,Não,2025-02-23,Inválido
4a086c8f-d807-469c-ba09-87f2d8253fc7,Fiat,Argo,2006,Vermelho,123949,16500.0,Gasolina,CVT,XQW-7I32,54113915036HVVJYV,Não,2025-02-27,Inválido
dfe13a7d-b50a-4746-aab3-7267de369b35,Fiat,Toro,2016,Azul,16722,25850.0,Elétrico,CVT,LYX-3I91,48177034063KYPHEE,Não,2025-03-28,Inválido
14317b80-2d56-48aa-afef-d4cf5a2fe43b,Honda,Civic,2025,Prata,107778,87000.0,Flex,Automático,KTB-7X27,51339452250HVGMQI,Sim,2025-06-19,Inválido
82233e8b-e71c-43f1-8b2d-85ae5c00ab7b,Toyota,Corolla,2011,Branco,183148,32500.0,Gasolina,Manual,RYR-0Z04,70040418295RPLMJN,Não,2025-05-28,Inválido
a9b8ef60-21ca-4177-bb05-c3d0d3d76bc4,Volkswagen,T-Cross,2017,Prata,199105,33600.0,Elétrico,Automático,FXM-1V42,76061075334DAKCLO,Não,2025-06-21,Inválido
8658bda3-624d-4b32-9124-7591f32a7e38,Toyota,Etios,2016,Preto,38997,61050.0,Diesel,Automático,WXV-4O04,01361598570XNOGOY,Não,2025-05-31,Inválido
44ac0ef7-d7b0-48cc-9ea4-e0d8c177d896,Hyundai,Creta,2017,Vermelho,91304,63600.0,Flex,Manual,HMD-1P31,45259751455BGTBLB,Não,2025-02-26,Inválido
c9f85811-d8ee-4567-84e7-c181d901fc6a,Hyundai,HB20,2016,Cinza,93295,20350.0,Etanol,Manual,EEI-8W39,37671080936SBJJMP,Não,2025-01-03,Inválido
989fbb0c-089e-4fcc-b8c0-4e3138cd7ac7,Hyundai,i30,2014,Cinza,127112,47000.0,Diesel,CVT,HWF-5Q19,03300537737XVIOEP,Sim,2025-03-31,Inválido
0f185f7a-27f0-4007-a230-4c97a5c05938,Renault,Logan,2011,Azul,194388,27500.0,Elétrico,CVT,GEQ-2H45,89658305532AZBNIN,Não,2025-06-18,Inválido
b5a43999-8e61-4211-b184-c877e76770fd,Volkswagen,Virtus,2018,Vermelho,28888,61100.0,Diesel,CVT,DKA-2R24,70041293996BRYURC,Sim,2025-02-03,Inválido
efe1b71a-4664-4502-8b1e-e1821b172e3b,Ford,EcoSport,2017,Cinza,98185,23400.0,Gasolina,CVT,MEZ-1N52,95758819332TRMAPR,Não,2025-01-02,Inválido
ffe7d281-ff82-4eac-a88f-01db3c1d036d,Renault,Sandero,2007,Branco,2317,56000.0,Elétrico,Automático,BTP-4Z83,95228910322OPZUAK,Sim,2025-04-16,Inválido
330c26c3-3a75-41f8-b5e9-776900830827,Renault,Duster,2009,Prata,75388,28500.0,Flex,CVT,VXQ-0E33,73952637383LRKELS,Não,2025-05-28,Inválido
fa94d39d-d3a5-472b-afb0-f7aa58e5e411,Renault,Kwid,2018,Prata,41510,38350.0,Elétrico,Automático,TOU-7C80,69792697999UWBGJO,Não,2025-01-24,Inválido
2b6f6af7-b7d2-4161-8db8-f0a0840af91a,Volkswagen,Gol,2007,Prata,53553,52500.0,Flex,Automático,YAP-1Y08,65504327680RHMNVZ,Não,2025-02-01,Inválido
495ec17a-74e2-418f-a1c4-6064af3c239f,Fiat,Toro,2007,Vermelho,172677,51500.0,Diesel,Manual,VEG-6L46,37907822701JFQEUN,Sim,2025-06-13,Inválido
5c1f9a18-f3dc-41c4-ad66-b47535db609a,Chevrolet,Onix,2011,Branco,128298,29000.0,Flex,Manual,INK-7R10,51378972537NMIZHQ,Sim,2025-03-07,Inválido
ea166c11-4add-47f7-b802-db585ce59b1f,Ford,Ka,2012,Branco,110602,58000.0,Gasolina,Manual,ZFF-0U77,79916181067ZRSHQJ,Não,2025-01-10,Inválido
e482d465-004b-43bd-9467-37d98e55f68c,Renault,Logan,2016,Preto,151753,40700.0,Flex,Automático,QUJ-8S37,05722869002NUHHRX,Sim,2025-02-07,Inválido
be38a831-1ab1-4b44-85cc-405ce785f08e,Fiat,Toro,2016,Azul,149465,31350.0,Gasolina,CVT,AAX-8I35,22067604987HUZNCV,Não,2025-03-01,Inválido
0e8fda4b-a451-42fe-9423-b9f1135cbdb1,Toyota,Etios,2023,Branco,133252,36900.0,Elétrico,Automático,CWP-6C29,92209113113TKADEK,Sim,2025-06-11,Inválido
ea489d85-e317-4942-a536-9f9fe3a82094,Honda,City,2018,Cinza,92326,21450.0,Elétrico,Manual,WUY-1W36,48544690842HKXYXC,Não,2025-02-19,Inválido
5cb32625-fc39-467f-9c31-ad8a1c8d2b91,Toyota,Etios,2013,Prata,48916,56500.0,Flex,Manual,KUW-3T84,30172195916LRSOQR,Sim,2025-01-12,Inválido
33eb7a58-5106-42f1-8817-a82b2c1af9ee,Ford,EcoSport,2006,Azul,194122,40500.0,Flex,Manual,ZYE-7T39,22500494728ZRDKNA,Sim,2025-05-08,Inválido
d57dc401-951c-421e-a0c5-f633d0ebdae3,Chevrolet,Cruze,2012,Cinza,42507,53500.0,Diesel,CVT,SRZ-6B37,99701957565RVWWRX,Não,2025-06-15,Inválido
00b40ef5-7edd-4542-8161-869fda235d3d,Volkswagen,Polo,2007,Cinza,95564,47000.0,Diesel,CVT,JMZ-3E70,31801622694HAHRFP,Não,2025-03-22,Inválido
11d20d48-50cf-4cd0-b032-b90e68e67fb8,Toyota,Hilux,2020,Cinza,86077,36000.0,Diesel,CVT,SLM-4W78,88168693148VMRRLI,Sim,2025-03-26,Inválido
1e5b020e-464e-4c5b-bfe4-47a180ea0a9e,Fiat,Argo,2020,Cinza,178599,88500.0,Etanol,Manual,UVQ-3Y33,41562943821BBMSGH,Sim,2025-02-02,Inválido
82945cd4-015f-47a9-b9f6-36a6c308c81d,Fiat,Mobi,2016,Cinza,156343,56650.0,Diesel,Automático,RLA-9T92,33213895855GXQRMX,Não,2025-05-09,Inválido
f1565e7a-54ab-40a7-a64e-34d4c97403d4,Ford,Ranger,2021,Vermelho,150720,92000.0,Elétrico,Automático,EUY-2C86,11233842763LFBITW,Sim,2025-04-07,Inválido
29a2bdaf-c410-4353-8df8-cb8e4d0f0720,Renault,Kwid,2010,Cinza,196653,19000.0,Diesel,CVT,GGP-3H71,49722400200JYUAOO,Não,2025-02-26,Inválido
ca8493cf-5a6c-4efa-8252-c44ae3862808,Hyundai,i30,2011,Vermelho,138259,43000.0,Flex,Automático,FWM-2G96,75674257081RZCBPB,Sim,2025-02-17,Inválido
91bbef01-b94b-47bd-903f-dd063654a283,Hyundai,HB20,2016,Vermelho,62564,51700.0,Diesel,CVT,JQI-1K34,09394551626QICLEM,Sim,2025-02-16,Inválido
72238664-7827-4ebf-98d7-324f45286059,Renault,Duster,2017,Prata,55034,22800.0,Diesel,Manual,SLF-5Z78,62181279449FHISCD,Não,2025-03-10,Inválido
7a2cac37-546a-4106-943d-613bfa249861,Toyota,Hilux,2018,Preto,112284,21450.0,Elétrico,Manual,PFZ-3E40,31999385098LGOZQT,Sim,2025-06-20,Inválido
d3f8e42c-0f8e-4662-83f2-6973a4f825f0,Hyundai,HB20,2022,Cinza,175878,59500.0,Gasolina,Manual,DBW-5B33,03550634879TQKIKR,Sim,2025-06-15,Inválido
7f768f0a-e496-4673-93ff-3d3488c136fb,Renault,Kwid,2006,Azul,90518,60000.0,Etanol,CVT,VMV-6J61,07810399766DDAHGA,Sim,2025-02-17,Inválido
26ee2b90-e548-4494-aa99-08804be160ff,Hyundai,Creta,2014,Azul,1797,21000.0,Elétrico,Automático,KJG-9H90,46049508531WFMPIC,Não,2025-01-01,Inválido
b451cf90-67d0-4d4c-adc2-a17f37f0a18b,Chevrolet,S10,2014,Cinza,82124,54500.0,Flex,Manual,NFU-1U30,41493092946HEMDSI,Não,2025-03-17,Inválido
801f1b37-edeb-4330-9893-d42d92a8eaab,Honda,City,2025,Cinza,87261,98000.0,Flex,Manual,ONB-1H65,09504320047BANPER,Sim,2025-05-13,Inválido
43653d53-51cb-49b5-ae22-380c95ab8af2,Chevrolet,S10,2010,Prata,53166,25500.0,Etanol,Manual,TPL-1J61,57921249640ZGVAAX,Sim,2025-02-18,Inválido
fd9fa7a8-8a0b-4308-967d-ed0d30aa94b2,Fiat,Toro,2020,Vermelho,123288,90000.0,Diesel,Manual,WZB-9B64,78770575410TKJEWC,Sim,2025-03-08,Inválido
8b9e1213-f349-42da-8788-7af79c7d6086,Volkswagen,Polo,2017,Azul,178605,28200.0,Etanol,Automático,ERP-1B73,82210216426YFIHNU,Sim,2025-01-23,Inválido
83908b5d-443f-4efa-a70f-1eaeee166786,Honda,HR-V,2017,Preto,93209,57000.0,Elétrico,CVT,XCE-0A97,80812314439MGEHQQ,Sim,2025-04-03,Inválido
d61519ec-4014-463a-a804-32aa7b609499,Chevrolet,Spin,2016,Cinza,55175,36300.0,Gasolina,Manual,RCL-6E25,84130146117OTEUPH,Não,2025-02-26,Inválido
a6b198ea-a841-42f9-8cbc-9b82ac162f50,Ford,Ranger,2007,Vermelho,103802,34500.0,Gasolina,Automático,QIS-0P32,92752862947LWLGSJ,Não,2025-05-06,Inválido
2845f9e2-46d1-4916-b1f6-ac674b101087,Volkswagen,T-Cross,2010,Prata,169284,40000.0,Gasolina,CVT,MHN-5Q39,49911215327YPREQS,Não,2025-03-29,Inválido
7a9c1fff-fea8-40a9-b688-b778d34253fa,Fiat,Mobi,2007,Prata,22369,54500.0,Etanol,CVT,BXF-4G40,61404043352SGVYFA,Não,2025-05-26,Inválido
260d5e06-cc59-4bf9-bbbc-a83e64d60135,Volkswagen,Polo,2012,Branco,63008,42500.0,Etanol,CVT,IJZ-6P44,45636696168XFBBDK,Não,2025-05-14,Inválido
86fdf688-a3a7-4052-914c-68261d36714a,Ford,Ranger,2007,Vermelho,8270,44500.0,Diesel,CVT,XMS-7O65,00412128408UFRBJL,Não,2025-01-16,Inválido
3a054651-70ce-441e-9e6d-2a725b43a767,Chevrolet,Cruze,2009,Prata,5437,18500.0,Flex,CVT,HCS-9L02,35062721126GDEABA,Sim,2025-01-01,Inválido
b12da7d9-8cda-4e01-88b8-94864c5e5ca2,Toyota,Corolla,2022,Cinza,198982,72250.0,Diesel,Manual,ZOI-3M49,63598482806JPDQUQ,Não,2025-03-02,Inválido
3c3fd23d-5276-4df5-b00f-d333595349b7,Renault,Duster,2013,Branco,116615,47500.0,Diesel,CVT,CWJ-7D12,63388975245VIVVHN,Não,2025-04-06,Inválido
df848d0b-f7ca-441c-bb32-f17cb07f041b,Chevrolet,Spin,2017,Cinza,183952,61800.0,Elétrico,Automático,OGY-5G55,79688516003MNISJB,Não,2025-06-02,Inválido
63c6a59b-b829-4ef2-aa81-629db780b60d,Renault,Duster,2013,Cinza,24035,31000.0,Diesel,Manual,RDH-6E07,38017887446JPIBHN,Sim,2025-04-16,Inválido
bbcf4062-94d6-450e-8dfe-937990817289,Chevrolet,Cruze,2016,Prata,60836,56100.0,Gasolina,Automático,NNS-8M83,64800989528TLITFY,Sim,2025-04-16,Inválido
991a1603-4e96-47fd-92a0-19f544b4eb78,Volkswagen,Virtus,2022,Cinza,109025,86700.0,Flex,Manual,GNV-2E34,27073715944RZQIKC,Não,2025-02-06,Inválido
4f5b0420-55fb-4480-a8dc-9227178e7e20,Fiat,Toro,2019,Branco,194583,58800.0,Diesel,Manual,UHK-9M67,83616162042MXUXHK,Sim,2025-05-27,Inválido
1ba73a46-993f-4089-8442-9b284acd4d25,Hyundai,Tucson,2025,Azul,144429,112000.0,Flex,Manual,JHU-3X76,92145414912SLNKMH,Sim,2025-06-07,Inválido
d7e54974-50d0-4b37-b53a-ee270fc6467a,Chevrolet,S10,2006,Azul,195900,26000.0,Gasolina,Automático,DPA-2B99,94702562108IYMHIQ,Sim,2025-02-18,Inválido
0683a91c-0703-4ce8-a6e4-b9c03d898756,Ford,Ka,2021,Preto,78826,57600.0,Gasolina,CVT,KCP-0V93,76119234722FXEZDY,Não,2025-04-19,Inválido
546eae19-7539-47d9-be6f-644a6b31146a,Toyota,Yaris,2007,Branco,166550,18500.0,Diesel,Manual,NUU-5F33,85578726880TEJHVE,Sim,2025-03-13,Inválido
1d21b19e-0c3d-471f-b00c-892fc3172cba,Fiat,Mobi,2025,Prata,37679,39000.0,Flex,CVT,PHC-6K83,63607272482SZBNYV,Não,2025-04-22,Inválido
2d52afec-048b-4090-9e6b-421f4016b93e,Ford,Ka,2023,Vermelho,70478,45000.0,Etanol,CVT,HQV-8V68,52786956708MHLOAT,Não,2025-05-21,Inválido
5447b861-9c3e-4c8e-aa64-966aa082ea97,Fiat,Toro,2014,Vermelho,145712,49000.0,Etanol,Manual,UZW-8I40,90056255890DVQUTT,Sim,2025-06-06,Inválido
f92a396b-615f-40dd-bdfc-e5f7f0de9f79,Renault,Duster,2023,Cinza,49631,48600.0,Diesel,Manual,NVB-9H23,97247697385ZXAAYW,Não,2025-02-06,Inválido
fc9704c1-226b-499e-b236-2c15bdfc790a,Volkswagen,Polo,2008,Prata,116297,36000.0,Gasolina,Manual,GEY-9H10,54584721313GDTHFU,Não,2025-02-23,Inválido
d716a829-5680-4ac1-a52c-2b61b5c922e3,Chevrolet,S10,2007,Cinza,190896,22500.0,Elétrico,CVT,JRE-1Z24,74338699395SKBWZI,Não,2025-02-03,Inválido
a5f45dcd-2759-41b3-8fd2-d3b0a7d1a9b7,Toyota,Yaris,2017,Azul,148195,63000.0,Flex,Automático,MXY-8V59,37412433978NRLYFM,Não,2025-01-08,Inválido
77bd924b-ed3a-4cb0-9cd5-6f62256b9b37,Fiat,Uno,2017,Cinza,52005,67200.0,Diesel,Automático,UHZ-6S22,67396737633FAOTZO,Sim,2025-06-02,Inválido
ab1a331a-f04a-4a04-b892-3c11ed141daf,Renault,Logan,2021,Azul,198788,92000.0,Diesel,Automático,PXP-4L21,59489837514ONZAJN,Não,2025-03-18,Inválido
f7616f49-29ce-4572-b32d-b195e04c0490,Chevrolet,Onix,2015,Branco,114477,54500.0,Flex,Automático,UDL-4R06,11225109156PDUWUG,Sim,2025-03-28,Inválido
fcea8762-0516-4a5f-b905-1b2f43569e3d,Hyundai,i30,2016,Branco,173201,59950.0,Gasolina,Manual,XQB-4V89,65332175221OLNZJS,Sim,2025-04-16,Inválido
80831f65-a182-4310-908d-10af50d942dd,Toyota,Yaris,2017,Azul,107914,32400.0,Diesel,Manual,JKO-5A08,80233832011VJKYPV,Não,2025-05-21,Inválido
c87e4736-5576-441c-b92f-b3f77e177066,Volkswagen,Virtus,2019,Vermelho,51147,44100.0,Elétrico,Manual,XBH-0V75,87448519422YVCGTZ,Sim,2025-05-21,Inválido
b3090afc-f162-478d-9588-6b390d8ed091,Honda,Fit,2017,Branco,69485,64800.0,Gasolina,Manual,CBL-0J47,50656578300PTFBXH,Não,2025-01-08,Inválido
7e002bcd-4245-4d4f-a42e-1d7cead63ddf,Toyota,Etios,2022,Vermelho,151876,97750.0,Elétrico,Automático,AOY-8W89,08889402532VDGTRH,Sim,2025-01-13,Inválido
f9753e45-a81a-4541-bb51-dd6ae0724518,Honda,City,2023,Vermelho,160225,101700.0,Etanol,Automático,ZMJ-1F78,57348694825URGTUM,Sim,2025-04-26,Inválido
4b4157f4-8737-49c8-bd05-d55a3774a640,Volkswagen,Polo,2017,Cinza,34987,56400.0,Etanol,Automático,SED-5N56,31068375350AFAHVO,Sim,2025-02-05,Inválido
5914cb59-a2f1-43fd-b8ab-e41eee9111c5,Volkswagen,Virtus,2012,Cinza,24141,20000.0,Etanol,CVT,LYF-5Z47,27584563509EXQYXE,Não,2025-05-30,Inválido
478652c4-0820-4021-ab45-2d2c2cb3e452,Ford,EcoSport,2014,Prata,72515,50500.0,Diesel,Manual,BOF-5C59,25720208834EEWKVI,Não,2025-04-08,Inválido
c4dab955-e1e7-4a94-b2b3-ed6ba2bc9e81,Chevrolet,Spin,2009,Vermelho,153174,52500.0,Gasolina,CVT,XFD-4O04,40197680122VFRLSV,Sim,2025-03-09,Inválido
64670285-5419-46f1-ba94-0d3a6d38fb76,Chevrolet,Onix,2008,Branco,83088,25500.0,Gasolina,CVT,IBQ-2I60,51265455193IWQFRO,Sim,2025-01-16,Inválido
401d2e76-781b-4539-bf0f-5d80f0077c47,Honda,Civic,2019,Branco,64667,37800.0,Gasolina,CVT,PMG-8A51,18878879443HBZPYG,Sim,2025-05-01,Inválido
67205efd-feb2-41fc-8f75-248b3658ff6c,Volkswagen,Polo,2023,Azul,49187,49500.0,Elétrico,CVT,QNT-5Y94,76982294961LFJUWI,Não,2025-05-24,Inválido
70fe7c29-69a8-4485-8081-61748be472da,Ford,Ka,2021,Azul,99816,40000.0,Flex,Manual,USR-3Y70,77097621358YUFJGC,Não,2025-05-31,Inválido
e8895141-af9d-4cee-b9c1-8e240279da99,Renault,Logan,2021,Azul,87467,29600.0,Gasolina,Manual,LQV-9E63,10378717626THLFRW,Não,2025-01-29,Inválido
fb6ed2f7-b526-490b-a88d-f117e2f05019,Honda,Fit,2010,Vermelho,49132,26000.0,Gasolina,Manual,SSX-9G78,29683808984RHMWZN,Não,2025-01-30,Inválido
4c670605-12f7-4724-acef-5dea6053755a,Honda,HR-V,2011,Azul,199259,22000.0,Etanol,Manual,SNZ-5O72,44727669929YAEKXU,Sim,2025-03-16,Inválido
87886e3f-5752-43f7-8ed1-1a6a12773103,Volkswagen,Virtus,2010,Vermelho,32108,48000.0,Elétrico,Manual,BQG-5A08,42155887628JSRGFZ,Sim,2025-05-30,Inválido
151b2d78-4b97-4b97-bd39-859366b04cc1,Hyundai,HB20,2021,Preto,60599,57600.0,Etanol,CVT,PXO-8R71,86901874789NVDITG,Não,2025-02-17,Inválido
e6cf63b3-c937-4729-bdbc-ec72701807ad,Renault,Kwid,2024,Cinza,25487,102600.0,Etanol,Automático,ZOD-7C36,23078500159SZJPAY,Não,2025-05-23,Inválido
21c789c7-09f7-4c1f-b063-a9b3828c6fe4,Honda,HR-V,2013,Preto,28870,54000.0,Elétrico,CVT,NZX-3F43,97804877183EVSZQO,Sim,2025-05-05,Inválido
c95753cd-332b-4147-86c8-9f10690d295e,Chevrolet,Onix,2021,Branco,7218,48800.0,Diesel,CVT,IOO-1X70,09960331777OWSXEW,Não,2025-01-11,Inválido
4907af3d-ca64-4e33-9079-730118ca5a50,Chevrolet,Onix,2014,Prata,122102,55000.0,Elétrico,Automático,DTT-8Z54,63373700034MTLSZS,Sim,2025-04-11,Inválido
50ea9a8d-d060-4647-87d4-0fce58648e2a,Toyota,Etios,2010,Cinza,82129,34000.0,Flex,Manual,DEH-2O02,94231414013UTBDOX,Sim,2025-06-04,Inválido
9b03897e-f0c4-40f9-840e-b72611bfd9ee,Toyota,Etios,2024,Prata,93081,51300.0,Elétrico,CVT,CHH-9L85,76772951549ZYIIKP,Sim,2025-05-06,Inválido
4ca50b42-1ba6-4a8c-b0b2-58377842f6e6,Fiat,Argo,2016,Azul,141792,18700.0,Gasolina,CVT,KOZ-2Z42,60978652178UGXVSI,Não,2025-01-28,Inválido
e91a6f0a-727b-4705-a290-e972ef8ac21f,Toyota,Hilux,2008,Azul,97903,42500.0,Etanol,Manual,CWS-4I69,87880526976PKDDXL,Sim,2025-06-05,Inválido
37e13cc0-05b4-474a-878e-7d6a5ba9fd57,Ford,EcoSport,2016,Cinza,42358,62700.0,Flex,CVT,APW-1O85,76735572981USBICY,Não,2025-06-03,Inválido
fac44db0-501a-4167-a3ed-328120a05b1d,Renault,Sandero,2024,Preto,9702,107350.0,Elétrico,Automático,ROP-4V93,38757323960GPWCOZ,Sim,2025-02-19,Inválido
29e780f8-9266-45d0-a229-4928c335117a,Fiat,Argo,2017,Vermelho,173504,51000.0,Diesel,CVT,WJX-3D53,60514520599SRQCAL,Sim,2025-01-30,Inválido
638687ba-2062-4d20-865c-276c50369ee9,Toyota,Hilux,2014,Vermelho,178704,15000.0,Flex,Manual,EAE-6H38,96754528733OZKIVB,Não,2025-02-19,Inválido
2928fca1-6320-4ca3-9b9b-de0859f11082,Toyota,Hilux,2016,Prata,33161,64900.0,Elétrico,Automático,SFI-5O85,27351944345PTYEJG,Não,2025-02-16,Inválido
26e362c8-1e49-4c63-bf50-bb52301c6251,Fiat,Uno,2016,Cinza,63874,26400.0,Diesel,CVT,TUA-1E35,15809395257OANGQR,Não,2025-04-12,Inválido
0b6594ca-5c1a-4229-8124-97f7a765efaf,Chevrolet,Spin,2006,Preto,87991,29000.0,Flex,Automático,OJB-4X49,70512396186WJMDGR,Sim,2025-03-22,Inválido
1c998c71-393a-43d0-8b57-10aad1cb9f0e,Ford,EcoSport,2020,Azul,128246,49500.0,Flex,CVT,KVM-4A88,78185574693MSUZZF,Não,2025-01-26,Inválido
31cedb65-3b63-4990-a445-6c9d5ad38d1d,Fiat,Uno,2018,Azul,192569,49400.0,Flex,CVT,GKW-7A32,00621336987MXPIVN,Não,2025-06-21,Inválido
f7379009-7a0c-4869-ade2-dbbc8dfa4b47,Fiat,Mobi,2007,Vermelho,174448,42000.0,Etanol,Automático,XJW-6S55,39463600488FYFTLR,Não,2025-03-23,Inválido
87e8ca2d-fee5-4eb0-9c9e-58e50f20e0e2,Renault,Sandero,2008,Vermelho,65005,36500.0,Diesel,Manual,ZCX-0R33,88677216361WTRLON,Sim,2025-03-08,Inválido
564050df-cdbf-4fe2-a7bd-d59644df14ec,Fiat,Toro,2022,Cinza,158870,91800.0,Diesel,Automático,UPN-9B22,37489238986LHXCTE,Não,2025-05-24,Inválido
135a6c73-df67-42fc-8e5f-b0c0ac926262,Volkswagen,Gol,2021,Prata,27208,43200.0,Flex,Automático,IGW-1N85,43651684883LVKNGZ,Sim,2025-02-13,Inválido
b765dfbb-b5b7-42d4-a4a1-54847bbf03e0,Renault,Sandero,2017,Branco,199075,19200.0,Etanol,CVT,XON-9E50,92370302853KDYQIC,Sim,2025-01-07,Inválido
2729dd05-5d83-4244-a9f2-ee5c915bf360,Fiat,Mobi,2006,Vermelho,141336,40500.0,Etanol,CVT,KNW-3X56,84319932904NZRIOW,Sim,2025-03-01,Inválido
354e864c-ffeb-4f1e-b615-8bbcf5f5d8ef,Volkswagen,Polo,2007,Preto,197312,18500.0,Gasolina,Automático,LSW-4Z50,69031734701SLZLQP,Não,2025-02-08,Inválido
01b0c2ac-407d-4c35-9ee7-edfb7800fb18,Renault,Kwid,2017,Branco,61666,58200.0,Elétrico,CVT,CPF-1H09,92979663749YYHDRQ,Sim,2025-05-22,Inválido
fcaca2ff-8b69-4c4b-bd75-9992190647d8,Volkswagen,T-Cross,2016,Vermelho,111129,21450.0,Elétrico,Manual,UEN-6M67,16837000471ZCXXBF,Não,2025-05-18,Inválido
a427b295-9f22-4514-a22e-0f1f22fdb4d6,Honda,Civic,2015,Vermelho,190987,57000.0,Etanol,Manual,IPG-5C67,02474837392ZQAMBC,Sim,2025-05-19,Inválido
a81062e6-9950-48e2-83ef-39bb92e00beb,Renault,Logan,2012,Vermelho,181450,56000.0,Flex,Automático,DOF-8D86,58298165920NQVAQP,Sim,2025-03-14,Inválido
2618d77a-4e72-4f97-a429-f7e9cc2eb5e6,Renault,Sandero,2012,Prata,73108,51500.0,Etanol,CVT,JIW-9X63,92568819638EAOFKM,Não,2025-03-22,Inválido
0c94d7c0-a5fb-4df2-86db-5e472b12a052,Chevrolet,S10,2021,Vermelho,144165,90400.0,Diesel,Automático,YQH-2Q23,43471673656WTGSOM,Não,2025-05-13,Inválido
8acd561f-bd36-40ab-a252-bedd68bd612a,Renault,Sandero,2021,Cinza,57071,46400.0,Diesel,Automático,XQJ-1W08,43403479662GDULXH,Não,2025-03-29,Inválido
b9ef9af1-52ad-4376-8a2e-6c1a95317351,Honda,HR-V,2022,Vermelho,130617,66300.0,Elétrico,CVT,VCM-2P61,13626281163XHMYQF,Não,2025-01-28,Inválido
1682230e-81cc-471e-bf04-4349f0e1504e,Renault,Duster,2005,Preto,165166,26000.0,Etanol,Manual,TDS-6Y12,73106872341XLIIGP,Não,2025-05-12,Inválido
36fa313a-abd1-4131-b8a6-c02947f83a8d,Toyota,Etios,2024,Branco,16009,51300.0,Gasolina,Automático,SER-0T82,99575373359EXTIQD,Não,2025-02-12,Inválido
b81c786e-a4e7-4334-bcd8-e78a47aa4614,Honda,Fit,2025,Vermelho,159616,52000.0,Etanol,Automático,SBM-7N42,63160367939RJZZHQ,Não,2025-03-07,Inválido
b32b0fa3-f888-4596-a2f6-8974c69e06ea,Honda,Civic,2016,Prata,178654,62700.0,Gasolina,CVT,GWM-8S58,04617197394EQQNHK,Não,2025-03-07,Inválido
ec7a8cd0-57ff-43cf-b6cf-d8a6e319beae,Honda,Fit,2010,Vermelho,157378,56500.0,Elétrico,Manual,HHF-7A29,23456667124IFEIQQ,Não,2025-01-30,Inválido
60949136-2ed6-49ec-bb6c-a1d9b1d9b1a0,Volkswagen,Polo,2021,Prata,188884,27200.0,Flex,Manual,HYY-8I58,88051745516GFVCLH,Não,2025-01-19,Inválido
eae63c04-75b1-4617-9f3e-ff5249ce485d,Volkswagen,Gol,2024,Azul,4534,69350.0,Diesel,CVT,UDR-6R90,07221151940REACPY,Sim,2025-05-10,Inválido
88d495be-c28e-4bde-bc63-1c8d1a30484c,Honda,Civic,2013,Preto,173836,54500.0,Gasolina,Manual,HGP-2J34,27022901817ECWHIK,Sim,2025-03-06,Inválido
fbb266d8-5751-4148-a2ef-f0b821b498b6,Volkswagen,Polo,2007,Azul,5427,22500.0,Etanol,CVT,MGO-5A00,51311175863HIJAYG,Não,2025-04-26,Inválido
f4afb0ce-99e7-416a-9f16-5be280302885,Ford,Ka,2019,Preto,113103,44100.0,Elétrico,Automático,UYR-9L78,25436198818FSVSRN,Não,2025-05-15,Inválido
1c1ae54b-7735-483e-ac89-134e206216ec,Renault,Logan,2017,Cinza,151257,34800.0,Elétrico,Manual,CMX-4Q55,52287431855WSVIMU,Não,2025-05-12,Inválido
f09bdbfe-35c1-4e85-8a98-f784ac66e59d,Toyota,Corolla,2014,Azul,137579,43000.0,Etanol,CVT,YXF-1E22,39184227878HRPNJQ,Não,2025-01-18,Inválido
dcb858fe-d798-45e4-ac08-e6b9670a225a,Toyota,Corolla,2022,Azul,170705,28900.0,Diesel,Automático,LYY-1C80,42429603999WDGREP,Não,2025-02-22,Inválido
b6867b7d-7a3c-4640-acc3-043c7983d9b1,Honda,City,2008,Branco,93998,53000.0,Diesel,Automático,GWD-5F05,40953541526UDPHGQ,Sim,2025-04-16,Inválido
6d2b90b2-8c0f-431a-af50-bf8796ee2bfb,Toyota,Yaris,2006,Cinza,144269,43500.0,Etanol,Manual,FAA-0F77,77605509811BXOCJU,Sim,2025-01-21,Inválido
413f3e09-b3ca-4d23-83da-45efed7cc63a,Fiat,Toro,2006,Prata,22999,35500.0,Flex,Manual,PFD-6X58,74545401096UEMZMI,Não,2025-02-11,Inválido
4ceec29c-53cc-4e61-9d77-f8c7ab7bb4a9,Fiat,Argo,2016,Cinza,9596,24750.0,Gasolina,Manual,AGK-4V94,31590872195IHZDWW,Sim,2025-01-28,Inválido
3dfdb72e-b295-478a-995c-546dfeb77123,Honda,HR-V,2019,Vermelho,146601,71400.0,Flex,Automático,HYU-0X47,96134749843JIHZIX,Sim,2025-03-03,Inválido
7b8d07bb-7fb1-4283-b13a-0bd977b9fcb4,Toyota,Etios,2009,Vermelho,19472,31000.0,Diesel,Manual,YAQ-0D71,93825647948VGTFOU,Não,2025-03-05,Inválido
