id,marca,modelo,ano,cor,quilometragem,preco,combustivel,cambio,placa,chassi,disponivel,data_cadastro
ab86fac6-c06f-45f5-9949-c161837c67ae,Fiat,Uno,2018,Cinza,176654,71500.0,Flex,Manual,EUG-0V82,90910544336PeaeCT,Sim,2025-03-26
f0276621-8e84-4c35-8699-36f7f5e2e0fd,Hyundai,i30,2017,Preto,1513,65400.0,Etanol,Automático,RQY-2M84,97085235015iAMZmz,Sim,2025-02-23
efa0ca27-b0bf-43c6-b77c-39b109f664b9,Fiat,Toro,2024,Vermelho,41535,57000.0,Elétrico,CVT,ZKQ-6V90,81026071606uxkIRp,Não,2025-01-22
efd160fb-b55b-4cf0-9ad3-559b7c9d2756,Renault,Kwid,2021,Preto,160579,44800.0,Diesel,CVT,GZO-3D81,80794680367VDrxJC,Sim,2025-06-21
0cd14e56-c449-4d43-b776-2e72e4e8f4d6,Honda,Civic,2014,Vermelho,37084,46000.0,Gasolina,Manual,ZGJ-7I25,46436768832MdtdNg,Não,2025-04-09
0bc85889-3457-4d34-b875-ebcc2b3ba748,Chevrolet,Cruze,2017,Cinza,118765,52200.0,Diesel,Manual,QMG-2I48,78741311514cvXrzZ,Sim,2025-06-02
d14f1323-7511-4be4-9726-aefa36f49e95,Toyota,Corolla,2024,Cinza,84730,106400.0,Diesel,CVT,EDL-1J18,69762423351CZayff,Não,2025-04-12
37a80ef4-b328-48b5-8f6b-7311a67b49a8,Hyundai,Creta,2005,Vermelho,47820,20500.0,Gasolina,CVT,OMD-3D04,65766069444VExyYB,Não,2025-05-31
181ad9e3-2ff5-49cb-8f84-f80a2382ec74,Volkswagen,T-Cross,2015,Preto,521,18500.0,Gasolina,Manual,YZN-3K43,29369436574GjGRCM,Sim,2025-03-03
191f5a04-3bc7-4131-a892-97c8a103f974,Renault,Sandero,2024,Vermelho,116053,70300.0,Flex,CVT,JAJ-8W73,94070838061vJPXgV,Sim,2025-04-14
12333a80-b507-4b4e-9061-70f0266143b0,Chevrolet,S10,2005,Preto,84798,29000.0,Elétrico,Automático,SCN-0I48,02421232358ckgnIc,Sim,2025-04-27
e2674bf1-0eab-4d7b-a88d-673079efc91c,Volkswagen,T-Cross,2012,Preto,39374,41000.0,Etanol,CVT,MPN-2P30,54284375540LgSana,Não,2025-02-19
f098f4a7-690f-4f80-9dd7-166c72491164,Honda,Fit,2007,Vermelho,191849,59500.0,Gasolina,CVT,AET-2E23,97886977686GEQUHN,Não,2025-04-18
edbc254f-c741-4b04-a259-fef396ded213,Volkswagen,Virtus,2009,Preto,161580,43000.0,Flex,Manual,NHI-0T64,01468014848oPiwrQ,Sim,2025-03-26
e40f43fd-381d-48d3-90f7-329027af4f2c,Ford,Ka,2007,Azul,94041,59500.0,Flex,Automático,QPW-2Y80,62282117739KEVUnM,Sim,2025-05-07
b83f2140-0878-41f4-b19f-d7529c5e5326,Fiat,Toro,2018,Prata,155613,49400.0,Elétrico,Manual,WOU-2J59,28265925909gztTsg,Não,2025-06-17
79e27070-a151-466e-b5e6-ce33c61b3413,Volkswagen,Virtus,2015,Vermelho,111426,24500.0,Flex,Automático,OOX-5U94,60401293649cTPzGB,Não,2025-06-15
f9b00700-2c6c-4298-a39f-41c8307353c2,Honda,Civic,2018,Preto,163048,33800.0,Flex,Automático,IEQ-0G22,14717784317ObDqfV,Sim,2025-02-04
9d9c9570-3969-48f7-8ae6-cc56f353a254,Honda,Civic,2013,Azul,176001,48500.0,Diesel,CVT,VCZ-1X60,78477636583tzFsVa,Sim,2025-04-19
f1c72af0-51d5-4652-ae1f-9f2aedf07e58,Chevrolet,S10,2025,Cinza,54926,41000.0,Elétrico,Manual,HQC-3Z23,77185545147HCZKSe,Não,2025-03-17
2c6379ad-99fa-47b7-a6da-391ff9e0a62d,Honda,HR-V,2013,Vermelho,60865,28000.0,Diesel,Automático,XVB-0H22,90262541236DbCnTC,Não,2025-02-10
34e6b471-7c22-4523-86c5-c7409fd13dd9,Volkswagen,Gol,2015,Preto,159592,31500.0,Flex,Automático,IRC-4G52,90488928852NPmlYY,Não,2025-01-02
eda25bbb-15a4-45d7-b95c-8f90674905bb,Volkswagen,T-Cross,2022,Prata,6696,83300.0,Diesel,Manual,QCB-2G03,06071487775KrBZcN,Não,2025-03-17
bbaa5f0d-3cf3-416b-adfe-86fe7890eb37,Fiat,Toro,2017,Prata,93795,53400.0,Elétrico,CVT,FFH-9A06,57675791205FhFYML,Não,2025-03-14
bcf390a9-f520-4fa1-9f72-2daaea174103,Toyota,Hilux,2020,Branco,56543,33750.0,Flex,Automático,CFA-2I91,00460906149PHSWWk,Sim,2025-01-27
66b7575a-717c-4d37-8772-2b3e45b8e68e,Fiat,Uno,2013,Prata,26958,21500.0,Flex,CVT,KVU-7P96,00251162971OWTaEA,Sim,2025-01-31
e1a69b34-cf23-481c-b131-afa13be40e24,Chevrolet,Spin,2023,Branco,78140,66600.0,Flex,CVT,YBI-2P40,65333489127awdYrD,Não,2025-01-29
49da2eb8-306c-4c04-9204-141515879970,Hyundai,i30,2009,Vermelho,168435,18500.0,Etanol,Manual,IEO-5K00,79936832367uFqHCE,Não,2025-03-08
79588934-dc2a-4a5e-8c64-ad91d1be9617,Honda,City,2020,Prata,3448,77250.0,Flex,Automático,OKU-8Q33,80266498621YtkBju,Não,2025-04-20
c19d66c0-7819-41d1-a5a0-2e79dbc8a58f,Honda,Fit,2011,Azul,174721,38000.0,Gasolina,Manual,BZN-1A95,67174787787EZQqYo,Sim,2025-06-16
9d2672be-08d8-4b12-86ee-f3dfeab70fdc,Volkswagen,Polo,2007,Branco,100140,57000.0,Flex,Manual,XNZ-3D43,27779727094pSCBMw,Não,2025-05-31
b917d717-5422-4787-80bf-bbae78353889,Toyota,Hilux,2009,Vermelho,61639,50500.0,Diesel,CVT,EWB-6L62,74071147221IdmTxF,Não,2025-02-05
5834f485-9351-4663-b40a-158ed1cd608e,Honda,HR-V,2024,Cinza,80613,49400.0,Flex,Automático,VUA-8E12,94946015568avggaw,Não,2025-05-03
bab24a11-a638-416c-8abe-a8c9d172257f,Honda,Civic,2024,Vermelho,126257,34200.0,Gasolina,CVT,QVI-5B41,06222018319VjQeXm,Sim,2025-06-17
80c1cee9-3bdd-457d-bde2-060d1766f4dd,Honda,HR-V,2021,Cinza,143939,29600.0,Elétrico,Automático,AHZ-6R31,21339496936dFFCRh,Sim,2025-02-24
04239390-d6af-43e8-8ac0-e69bda5d089c,Honda,HR-V,2008,Preto,177705,32000.0,Flex,Manual,MDR-1Y06,92771494819jbIlEm,Sim,2025-02-18
655ef9e6-fb6d-45a2-b40a-d6ab41e844cf,Hyundai,Tucson,2019,Azul,163973,67900.0,Diesel,Manual,WLI-4K92,56717555141mYfCOY,Não,2025-01-05
5a544b98-c453-4077-a2c6-4d70bccc74be,Ford,Ka,2011,Azul,140626,44000.0,Elétrico,Automático,LHE-4B65,82778350755oGpPcP,Não,2025-04-15
3fcda02a-968f-4374-9e3f-fc2cdbb1bc63,Hyundai,HB20,2023,Cinza,183489,101700.0,Etanol,Automático,UAX-4R12,75921433119Qhjlmo,Sim,2025-05-15
d2cb2fc9-b066-44c0-a9e8-ca87808e60eb,Ford,Ka,2009,Azul,192325,39000.0,Gasolina,Manual,OJD-4O81,40516489401BIQjra,Não,2025-05-30
aae454f1-e15e-4b9b-b887-d343a0ca9a4e,Volkswagen,Polo,2012,Cinza,63645,47500.0,Etanol,Manual,CPK-0F34,48590252513FVvKpH,Sim,2025-04-29
3dc76d9b-a42b-46c9-8d3f-4f790a3f2ceb,Fiat,Argo,2015,Vermelho,173936,57500.0,Elétrico,CVT,UMY-9E92,78281113445qaGKFU,Sim,2025-02-20
5d71482b-ee07-4120-8fb5-073df2c359e9,Hyundai,Creta,2011,Cinza,159809,25000.0,Flex,Automático,HAC-6E31,58328830140CLWvay,Não,2025-01-13
9f28df2e-d8cf-4216-b394-20e3a45ce1a2,Fiat,Mobi,2011,Preto,107793,38500.0,Etanol,CVT,KTN-3T93,37131808049emkSXg,Não,2025-03-29
447be94c-40fc-465b-ba00-d3e6bcaa87a5,Hyundai,Creta,2017,Azul,21311,30600.0,Gasolina,Automático,DOM-3O93,66760651737MyIvuR,Não,2025-02-23
e18ec8a2-1092-424d-827c-2d40deb7f46f,Ford,Fiesta,2021,Cinza,122006,77600.0,Gasolina,Automático,IVL-2G75,56895295954IWQBbI,Sim,2025-05-15
b79cff54-82fa-45db-90f5-fd68ad520c8a,Volkswagen,Virtus,2024,Prata,123359,41800.0,Flex,Manual,UIA-9G96,36883645684QfGmcU,Não,2025-03-30
7a6bc310-ca34-4736-8668-727a58f353db,Hyundai,Creta,2019,Vermelho,83665,60200.0,Flex,Manual,FOK-4K89,59788650900MnGXCE,Não,2025-01-31
ff700217-c2a7-450a-bb53-33596f230256,Ford,EcoSport,2012,Preto,139199,55500.0,Etanol,Manual,PFZ-6A71,37116668121kmQlPj,Não,2025-06-15
907354bf-2e00-47f3-a1ac-9f02021d607b,Hyundai,Tucson,2022,Azul,192868,90100.0,Flex,CVT,VSH-4E07,99297863370qHaAxK,Não,2025-05-16
2b1efe2a-9a9c-4ff9-8815-6af17f9fd4d4,Hyundai,i30,2006,Prata,126533,48500.0,Etanol,CVT,LQP-0G43,79831426487SnbFFB,Sim,2025-06-05
5a2398df-0790-4e25-b60a-4d4f7c2fe4d7,Volkswagen,T-Cross,2024,Preto,190393,57000.0,Diesel,Manual,XTU-1S26,49899720601CdkWDW,Sim,2025-02-26
b1fa3caf-9958-4947-bd63-627deb74afd3,Honda,Civic,2009,Branco,55921,19500.0,Elétrico,Automático,FHG-1E43,00135433080JvPkfr,Não,2025-02-03
1ff82ada-5b31-44ea-a594-8ead8e44afd5,Fiat,Mobi,2016,Branco,57745,44550.0,Elétrico,Manual,SPI-2D54,42660688903hrSuKZ,Sim,2025-02-19
12aaaa9f-0e46-4368-bf1f-8001e784f91c,Renault,Logan,2008,Preto,150349,50000.0,Diesel,Automático,MRT-2J84,35149224490DEhdoE,Sim,2025-02-07
df284966-d94c-4fa1-b30a-3c3c1ffb9de0,Renault,Kwid,2009,Vermelho,199709,15000.0,Gasolina,Manual,MKJ-8G15,17688256214qtAoIv,Sim,2025-03-07
905dd2a9-fa03-473e-9c74-8c8b67ef6edf,Chevrolet,S10,2007,Branco,172702,52000.0,Diesel,Manual,RLH-1K94,87129248731nwKVLj,Não,2025-05-30
f01c7b5d-230b-48c7-b18e-f4a2601d04ef,Volkswagen,Polo,2025,Branco,42850,55000.0,Gasolina,Automático,OVK-4K69,94466852889SnTmvJ,Não,2025-01-25
e32c74a6-172c-4f69-b60d-f96325aab6b7,Toyota,Etios,2006,Azul,128297,29500.0,Diesel,CVT,PHM-3A67,99734694574eGQsLZ,Não,2025-03-03
6c11717b-4b03-4ca9-ad66-be2fc0a6311c,Renault,Duster,2008,Azul,52867,58500.0,Etanol,CVT,PTK-7Z07,12648722635GbEetf,Sim,2025-05-06
7ccd55bf-b36a-414f-aadf-7de5f5583d4f,Toyota,Corolla,2005,Prata,11943,23000.0,Diesel,Automático,QXZ-2S63,75442078873JWMlss,Sim,2025-03-31
5e37eabd-0960-4ade-8be2-32ef2a39190d,Chevrolet,Spin,2020,Cinza,185559,62250.0,Elétrico,Automático,OVH-0M31,87411281026WdhBrr,Sim,2025-02-04
d71c93f1-148f-421d-9b35-7071e9703b23,Hyundai,Creta,2010,Branco,119105,53500.0,Gasolina,Manual,FDE-1M74,78961203714WRNSqn,Não,2025-06-21
fe1e9e66-be84-4044-9920-2a2341c022bc,Ford,EcoSport,2009,Prata,42833,48000.0,Diesel,Automático,COU-9V68,41293307159qHYrFF,Sim,2025-03-14
4e0abda2-0580-4d7f-814b-118c8cb1db6a,Toyota,Hilux,2014,Preto,124223,58500.0,Gasolina,Automático,GXT-2G73,48966956801ASCpPA,Não,2025-06-13
711e0c10-00e6-4ce6-959a-5c6cf040a3dc,Volkswagen,Virtus,2012,Prata,111491,24000.0,Etanol,Automático,RRL-0E56,36178392273JybDYt,Sim,2025-05-23
2d4e35d2-f3a7-43d5-a2d9-70f3f3e99a6c,Ford,EcoSport,2009,Branco,56882,25500.0,Gasolina,Manual,UQR-4O53,34763394567KDJYWk,Não,2025-02-28
2c934f2d-07d1-4ac2-a04e-9e4d6285e641,Toyota,Hilux,2020,Azul,189568,45750.0,Etanol,CVT,UNV-0A72,90437557800hewnLh,Não,2025-06-06
6f3c4b7c-c9da-4efd-8afc-5e1f69e1d4e4,Chevrolet,Spin,2021,Prata,192707,50400.0,Elétrico,Automático,AYH-3J49,04679307935KdBbLK,Sim,2025-06-11
f48dcdca-d03d-4196-a22e-b104d3181dbe,Volkswagen,T-Cross,2016,Cinza,154897,47850.0,Gasolina,CVT,OBG-8A59,36261005618ANBaIL,Não,2025-01-23
3cd74de2-851d-4e98-ad93-2dd2ce7f8334,Volkswagen,Virtus,2009,Cinza,66047,19000.0,Gasolina,Manual,SJU-6T96,98241163829dZBtIZ,Não,2025-05-23
0df618dd-9a99-4ac3-a6d2-d732793d96b1,Volkswagen,Polo,2011,Cinza,188529,44500.0,Gasolina,Automático,UTX-8X53,20456901513BGnwNF,Não,2025-06-04
52fc29aa-eb5c-4531-9768-8a5824359a1b,Hyundai,HB20,2015,Cinza,183787,47500.0,Elétrico,Automático,QTB-0A23,98863452087urOokv,Não,2025-06-17
435f61bd-b1e6-47df-9766-2bbd4fcb7a6f,Hyundai,Tucson,2005,Azul,9650,35000.0,Flex,Manual,YUN-4E93,17229579419JaUZkk,Sim,2025-03-07
c40161f3-4af4-4869-9eb3-a3d666a702ed,Ford,EcoSport,2019,Preto,42199,23800.0,Gasolina,Automático,QNT-4H23,36141661648UqccOd,Sim,2025-02-09
dd5aa4cc-f861-4e01-bbdb-c7a3cf749903,Honda,Civic,2005,Vermelho,105886,25000.0,Gasolina,CVT,POM-5K83,37232630560SRsXIv,Não,2025-02-03
0c590600-bdda-4ce3-9e2e-89a0e9a76cff,Ford,Ka,2018,Preto,132622,32500.0,Flex,Automático,SGR-6G23,02581373870oJLlTK,Sim,2025-02-01
25c4581e-65c8-4771-818b-6c94841bd766,Chevrolet,Spin,2010,Prata,146074,59500.0,Gasolina,CVT,FEL-0E13,35855339271tKzvVQ,Sim,2025-04-19
03e3c6af-0e16-4748-ad70-cd242175ee01,Renault,Kwid,2011,Branco,150260,33000.0,Gasolina,CVT,LJE-1S57,45809491713QiyyQo,Sim,2025-05-30
3b65e2ad-d092-4636-af4d-9f1ce3433851,Toyota,Etios,2013,Vermelho,59992,38000.0,Gasolina,Manual,UQK-3L89,70990746773UcqmjT,Não,2025-04-28
5e9f3aff-a714-4c91-bda6-4be37b81292d,Hyundai,Tucson,2014,Cinza,83892,23500.0,Diesel,CVT,WLJ-3G07,60438715042zHVbPk,Sim,2025-01-05
a84a2c66-bee4-490a-8222-64e7899e1027,Chevrolet,S10,2010,Preto,48955,19500.0,Diesel,Manual,DUC-8D76,60316657470LwzywJ,Sim,2025-02-24
5b58ac22-d6a2-466d-9159-fec7d7f39b92,Ford,Fiesta,2015,Branco,70328,50500.0,Gasolina,Automático,NXH-1P34,71383335124zbCarw,Sim,2025-03-29
82467c63-7851-437b-8607-41ab2c949ef1,Hyundai,Tucson,2012,Prata,50773,46500.0,Etanol,Manual,TYT-1E69,89393518538LnuamW,Não,2025-05-19
389643ed-87d4-459b-8a4c-e1e4684fceb0,Chevrolet,S10,2005,Azul,38775,42000.0,Diesel,Automático,UZN-1C13,44283809310zLqakU,Sim,2025-02-10
edb15f16-6926-4ed6-9961-453208a45c6f,Ford,EcoSport,2007,Vermelho,76396,18000.0,Elétrico,Automático,YXS-4S05,25998590063wFEwDl,Sim,2025-05-04
f4e6eb72-a7cc-4c89-863a-c4fececaf010,Toyota,Corolla,2018,Prata,77354,35100.0,Gasolina,Manual,GAC-8L83,05933344836sWxFep,Não,2025-03-21
36f39212-6535-4dbc-b123-796e2389dfdb,Hyundai,Creta,2024,Azul,185908,73150.0,Etanol,Manual,GWM-5F12,16202578745QHSbaz,Não,2025-01-07
97daa197-261c-46ac-8b50-a6300a48fa41,Hyundai,Creta,2009,Cinza,95587,21000.0,Diesel,CVT,FZV-0Q60,78198252469BWgAKZ,Não,2025-01-20
9d01846e-3a74-49a2-af93-3751d1f5f614,Fiat,Mobi,2005,Azul,61820,56000.0,Diesel,Manual,PUM-4E10,16002769461zjGxsP,Sim,2025-03-23
02ea676a-4ace-48ec-9638-ba9e64b66bf8,Honda,HR-V,2013,Preto,132499,45500.0,Flex,CVT,YZH-6A89,38804338732DWPLbj,Não,2025-03-23
987ab59f-a4fd-4cdf-940a-866a25baa9a6,Hyundai,HB20,2012,Preto,135090,53000.0,Flex,CVT,QNQ-1I36,14073195624QzfRBM,Sim,2025-01-23
586bd5ea-062c-45c0-bb4c-1e7b31e76476,Hyundai,Creta,2018,Azul,123502,40950.0,Flex,CVT,RBL-8C10,15441296817cMsRZk,Sim,2025-06-11
612cd29e-251c-4f7c-af09-c031d40072df,Hyundai,Creta,2010,Prata,133486,53500.0,Diesel,CVT,UTD-7V72,24376835642UeXsNh,Não,2025-04-14
10dda3d5-a338-47dc-972e-f925e65e685b,Fiat,Toro,2016,Preto,108699,19800.0,Diesel,Automático,THI-7C12,52623224032TSZGuN,Não,2025-03-22
f25a4707-bb01-42d7-8dcd-f5973bea4131,Toyota,Yaris,2024,Vermelho,52448,80750.0,Etanol,Automático,ORY-0Y22,01223377011aDnQjO,Não,2025-06-15
53e93a43-969b-43be-af86-e3740d8c1420,Fiat,Argo,2016,Azul,13579,19250.0,Diesel,Manual,HQP-2C41,24108609793WBIWdg,Não,2025-05-23
14bb92d0-1627-4a08-b0d5-55fd6fb9e6bf,Fiat,Mobi,2016,Azul,7881,39050.0,Gasolina,CVT,VWT-4P66,72390925032INDfKA,Não,2025-02-14
a09fcf1f-5271-4779-9b68-5eba77bf48ca,Hyundai,Tucson,2017,Branco,84797,54000.0,Etanol,Automático,RZM-1X94,05653162102ceuoVD,Sim,2025-03-19
db751293-2bc1-4504-a2c9-7fd8296c20b7,Renault,Kwid,2007,Azul,168871,29000.0,Etanol,Manual,HZU-5H61,88027109668pqAwWS,Sim,2025-02-21
e615b0bf-9906-40f7-acc9-1e5a517a463f,Toyota,Etios,2015,Vermelho,11646,29000.0,Diesel,Manual,VTM-0F35,83731957621ggoKzu,Sim,2025-03-02
558395cf-5f02-492a-bdf5-c8270fc9b046,Fiat,Argo,2019,Cinza,53227,81200.0,Diesel,CVT,IOI-1L68,84143129535OJqRfr,Não,2025-02-16
150df61d-4ce2-4ce9-a8a2-84d2d017022d,Honda,HR-V,2012,Vermelho,150023,39500.0,Elétrico,CVT,VCY-2A07,66120952115lGLwKq,Sim,2025-03-10
290dc6e3-6a43-4295-bccd-05530f98b9d9,Honda,HR-V,2005,Azul,78090,20000.0,Elétrico,Manual,GYK-5T86,28525830655cAVXGs,Sim,2025-05-02
41ecfe9d-8ca7-4e97-805f-d107a833e744,Hyundai,Creta,2011,Vermelho,5153,34500.0,Etanol,Automático,BRP-2C28,53851661033yJeXVJ,Sim,2025-01-25
c86f0673-799b-4440-8f16-6ac6e17f4589,Volkswagen,Virtus,2024,Azul,191289,43700.0,Diesel,CVT,WES-3K11,52754048475oWRuyw,Não,2025-03-01
d50dda77-0f73-4f7d-bfe5-e1d137683df5,Chevrolet,Spin,2014,Preto,148597,22000.0,Etanol,Automático,RED-0S48,18034074429frGXjx,Não,2025-04-08
8a5e4b2c-c9d7-43de-8883-a1043d3683f4,Toyota,Yaris,2010,Branco,50095,42500.0,Diesel,Manual,PKB-8K66,73102343253LAZUDE,Não,2025-01-25
54e24e68-a037-40e9-833e-ca9518df668e,Ford,Fiesta,2024,Azul,81339,111150.0,Etanol,Manual,AVW-4R77,39483138513IrUAVA,Não,2025-04-21
fa6a4a6b-3174-4668-85a0-91446efad11c,Renault,Kwid,2015,Preto,163637,56000.0,Gasolina,Manual,VRA-1Z97,33152103946GYswPY,Não,2025-05-23
99053774-cc46-4b4e-a1a9-9f9f316a18c7,Volkswagen,Polo,2017,Prata,140954,30000.0,Etanol,Automático,ZDD-2A45,48767788384NLvUNU,Não,2025-05-13
9211c332-0916-43db-a07e-5d7f8708ddcc,Chevrolet,Onix,2016,Cinza,171902,17600.0,Etanol,Automático,LON-0K23,12327548323EbLvXm,Sim,2025-06-11
1ee24dea-9272-4e75-bd50-ed0942296716,Honda,City,2019,Branco,58396,25200.0,Gasolina,Automático,HIY-9N85,91687379640uUkPYL,Não,2025-01-24
8569627d-1bef-4b93-b20c-143967197a0a,Volkswagen,T-Cross,2019,Vermelho,156330,59500.0,Elétrico,Automático,NJF-3L41,33525508671hADGwu,Sim,2025-02-11
4b77b68b-2fc1-4cad-ab2b-ac8733f128df,Volkswagen,T-Cross,2023,Prata,103315,74700.0,Gasolina,Manual,WJD-6Q32,57203181000fTHKAB,Não,2025-02-20
a946d3f1-0ea8-471d-93f3-a1a8edbf426a,Chevrolet,Cruze,2016,Cinza,81416,20900.0,Flex,CVT,ENX-0B96,59115198973EfctKg,Não,2025-02-21
964cb453-0268-434e-a755-8abd02dd8946,Honda,Fit,2025,Preto,64217,113000.0,Flex,Automático,HTE-3U83,01498917348cVTVzR,Sim,2025-04-29
13d4a4ef-6d20-411b-8fad-ab6e9ff43dd7,Ford,Fiesta,2023,Vermelho,33384,37800.0,Gasolina,Manual,AQT-9E22,54871525558PXFfDm,Não,2025-01-12
28de0131-0138-4006-b64f-73dd81c8047d,Volkswagen,Virtus,2010,Branco,49553,42500.0,Diesel,CVT,QOQ-4M95,40068340007xsZVQd,Sim,2025-03-18
c4ebcb19-d118-47c8-a407-77ab07efdd12,Chevrolet,S10,2015,Cinza,69705,44500.0,Flex,Automático,JZN-0E40,01236995616bbgWNP,Não,2025-04-16
2003b7f3-8a97-416e-88a1-c714f2dfd58e,Honda,HR-V,2011,Azul,115829,27000.0,Flex,Automático,QRU-4R96,08486635643caiLds,Não,2025-06-22
06344041-7cc4-4b82-8498-0c7ff6c24437,Ford,EcoSport,2022,Prata,34310,34850.0,Flex,CVT,NYS-0K49,22818163844TFcjxU,Não,2025-02-25
cf580805-2eb1-4cc1-a8ac-326002b19091,Volkswagen,Virtus,2023,Preto,112387,67500.0,Diesel,Automático,SSY-9E12,00506529075qIgNRC,Sim,2025-03-28
5982a736-7dd9-4b58-ab63-a1707ccf0ba8,Toyota,Corolla,2020,Preto,197751,87750.0,Flex,Automático,IHL-6E08,24754247618PreimP,Não,2025-02-26
baab2a94-9822-418e-bd83-23ae359c6416,Hyundai,Tucson,2021,Branco,9111,76800.0,Diesel,CVT,SSJ-6I95,02841459226ArvFAv,Não,2025-03-17
aa1e2e62-05dd-433c-928c-8afdb2b3aed7,Ford,Ka,2014,Azul,175782,40500.0,Etanol,CVT,GHG-8U69,56298395952AXmMSz,Não,2025-01-05
1303dd9c-acb0-4ce4-8842-1c2d57f3571d,Fiat,Mobi,2008,Vermelho,146832,34500.0,Elétrico,Automático,ZHM-4P77,72423977723UJsgrM,Sim,2025-03-23
9a7305a8-a863-4d63-8a4a-077753fec15c,Ford,EcoSport,2024,Prata,18358,108300.0,Elétrico,Automático,ENJ-9M78,94019799057BvYyzQ,Não,2025-06-21
b647fca6-0aa0-4eda-8fa2-70609d8806ef,Toyota,Etios,2008,Cinza,117800,18000.0,Flex,Automático,SVS-6H43,95372969270mmpCxD,Sim,2025-06-03
4a37aabb-2342-40f1-bb53-8c646d0a20f3,Fiat,Argo,2025,Azul,130440,50000.0,Etanol,Manual,JPF-4K65,00637214980GKYMGb,Não,2025-02-05
472acafc-bd10-4575-a909-9ef7db17f826,Honda,Fit,2018,Branco,102707,33150.0,Elétrico,Automático,LVO-4S49,24544164203OGdNGF,Não,2025-03-28
e487fbf8-3fab-4849-86d5-5d7c7a5340f2,Chevrolet,Spin,2010,Cinza,95197,44000.0,Etanol,Manual,ZMS-9R06,55146811226qADbwo,Sim,2025-03-02
56bb1b0b-054d-4f1b-948e-50df550ddc47,Chevrolet,Cruze,2010,Cinza,70416,28500.0,Elétrico,CVT,ZLD-1P62,90515895487UbDTaS,Sim,2025-04-26
9b4b90d2-c6f3-4b56-8c23-adce6109293d,Ford,Ka,2006,Azul,3488,16500.0,Elétrico,Manual,EML-6K03,67557343830ZADsda,Não,2025-02-10
a0b26f18-c2c3-4bfc-ba0b-62032360069b,Honda,Civic,2024,Vermelho,112826,111150.0,Etanol,CVT,HTM-7C98,79616934797CjHqph,Sim,2025-02-11
b1f94ead-69ca-469d-b680-1c13f96a1bfd,Hyundai,Tucson,2009,Vermelho,178612,56000.0,Flex,CVT,BEO-0L31,31999889770LOUdwq,Não,2025-03-27
f6d3c00a-7144-4801-88c6-1723fa69f338,Chevrolet,Spin,2005,Vermelho,167873,16000.0,Gasolina,Automático,ZYY-8R65,94092699709uGjuhJ,Não,2025-06-01
a093aa34-ea7d-49fa-bcb6-f8171e24432c,Toyota,Corolla,2022,Branco,151526,88400.0,Flex,Automático,ABS-9V20,80127756413gwaGUy,Não,2025-05-23
10ade4b3-7f6b-4ad5-896a-9d482e7f7a42,Honda,HR-V,2015,Vermelho,64807,46500.0,Gasolina,CVT,GZG-7H85,17449683959CzEaub,Não,2025-02-24
1cfd15a0-cdd4-4338-811c-f91dc12866c4,Chevrolet,Onix,2005,Prata,150140,39500.0,Flex,Manual,SXX-7M52,90344945011ZkAWWT,Não,2025-03-30
e9f70156-c0aa-4fdd-908f-60c9889e9282,Hyundai,HB20,2016,Vermelho,49897,56650.0,Elétrico,Manual,KBV-7Z88,94671401420loPxjO,Sim,2025-06-16
cbb1e91e-3e0c-4b5c-8677-9ac101f17dbf,Volkswagen,Polo,2024,Prata,124099,55100.0,Elétrico,CVT,KNE-1I15,53452417901XhGIOt,Não,2025-01-01
b1057785-9971-482f-a495-23b8510cb7aa,Hyundai,HB20,2023,Cinza,49,74700.0,Elétrico,CVT,YNB-0X29,25134641721zqsIbx,Não,2025-04-29
c0bfcb08-1dd0-4093-8fdb-b851012a83d5,Volkswagen,Polo,2008,Azul,165217,49000.0,Etanol,Automático,DZJ-4M26,34114409212GtKnJe,Não,2025-02-22
44aa1054-6bc0-4a99-b5d0-80908fe0691b,Volkswagen,T-Cross,2021,Cinza,37834,36000.0,Etanol,CVT,SDG-8R77,85598928189PtUYib,Não,2025-04-26
fb92954b-6b58-4969-a35c-b0fcea73bd7a,Renault,Kwid,2010,Prata,109444,32500.0,Flex,Automático,ZQS-2K77,45442668228vqvWjv,Não,2025-01-19
ea817cb1-ab59-4f16-a466-11fb33397d2a,Ford,Ranger,2010,Azul,97541,25000.0,Flex,Manual,AZQ-2A40,37684552367cIKQZg,Sim,2025-03-25
cffb8c12-1828-4ccd-b034-c06e1a20afa5,Chevrolet,Cruze,2014,Vermelho,153644,44500.0,Diesel,Manual,AQH-9V37,78665733659xTHguK,Não,2025-02-07
1b55006e-663f-4812-bc34-28fa7eef79e5,Chevrolet,Cruze,2025,Vermelho,42245,102000.0,Gasolina,Manual,HBR-3W39,30253792646GHyuyQ,Não,2025-06-08
db77bf02-cfb6-49fb-9975-88dabe1794cb,Hyundai,Creta,2006,Azul,162679,24500.0,Gasolina,Manual,DAB-8C97,03281509506TazOIM,Não,2025-06-09
8e3f2084-75ce-40a0-afbc-65ba6ed93064,Ford,EcoSport,2010,Cinza,42621,46000.0,Gasolina,Manual,TXC-7G71,16797771120AmOLeh,Não,2025-03-03
aba59349-a66e-48ed-9820-7c5c20882e8d,Chevrolet,Onix,2023,Preto,109963,34200.0,Elétrico,Automático,XOW-7Q27,42141412421lDShhF,Não,2025-01-08
